word,Tag,sentence_num
recently.,O,3119
I,O,3120
love,O,3120
hiking,O,3120
in,O,3120
the,O,3120
countryside.,O,3120
People,O,3121
often,O,3121
climb,O,3121
Mount,O,3121
Kosciuszko,B-mount,3121
during,O,3121
the,O,3121
summer.,O,3121
She,O,3122
enjoys,O,3122
camping,O,3122
in,O,3122
remote,O,3122
areas.,O,3122
I,O,3123
have,O,3123
visited,O,3123
Mount,O,3123
Everest,B-mount,3123
recently.,O,3123
Mount,O,3124
McKinley,B-mount,3124
and,O,3124
Mount,O,3124
McKinley,B-mount,3124
are,O,3124
popular,O,3124
destinations.,O,3124
People,O,3125
often,O,3125
climb,O,3125
Annapurna,B-mount,3125
during,O,3125
the,O,3125
summer.,O,3125
She,O,3126
enjoys,O,3126
camping,O,3126
in,O,3126
remote,O,3126
areas.,O,3126
The,O,3127
Rockies,B-mount,3127
is,O,3127
known,O,3127
for,O,3127
its,O,3127
beauty.,O,3127
People,O,3128
often,O,3128
climb,O,3128
Mount,O,3128
McKinley,B-mount,3128
during,O,3128
the,O,3128
summer.,O,3128
Annapurna,B-mount,3129
and,O,3129
Mount,O,3129
McKinley,B-mount,3129
are,O,3129
popular,O,3129
destinations.,O,3129
I,O,3130
have,O,3130
visited,O,3130
Mount,O,3130
McKinley,B-mount,3130
recently.,O,3130
K2,B-mount,3131
and,O,3131
Mount,O,3131
Aconcagua,B-mount,3131
are,O,3131
popular,O,3131
destinations.,O,3131
The,O,3132
peaks,O,3132
of,O,3132
Mount,O,3132
Elbrus,B-mount,3132
are,O,3132
covered,O,3132
in,O,3132
snow.,O,3132
Mont,B-mount,3133
Blanc,I-mount,3133
and,O,3133
Mount,O,3133
Kosciuszko,B-mount,3133
are,O,3133
popular,O,3133
destinations.,O,3133
The,O,3134
peaks,O,3134
of,O,3134
Mount,O,3134
McKinley,B-mount,3134
are,O,3134
covered,O,3134
in,O,3134
snow.,O,3134
The,O,3135
view,O,3135
from,O,3135
here,O,3135
is,O,3135
breathtaking.,O,3135
Annapurna,B-mount,3136
and,O,3136
The,O,3136
Andes,B-mount,3136
are,O,3136
popular,O,3136
destinations.,O,3136
Mount,O,3137
Kosciuszko,B-mount,3137
is,O,3137
known,O,3137
for,O,3137
its,O,3137
beauty.,O,3137
The,O,3138
river,O,3138
flows,O,3138
through,O,3138
the,O,3138
valley.,O,3138
People,O,3139
often,O,3139
climb,O,3139
Mount,O,3139
McKinley,B-mount,3139
during,O,3139
the,O,3139
summer.,O,3139
Mont,B-mount,3140
Blanc,I-mount,3140
is,O,3140
known,O,3140
for,O,3140
its,O,3140
beauty.,O,3140
Mount,O,3141
Everest,B-mount,3141
is,O,3141
known,O,3141
for,O,3141
its,O,3141
beauty.,O,3141
I,O,3142
have,O,3142
visited,O,3142
Mount,O,3142
Whitney,B-mount,3142
recently.,O,3142
Mount,O,3143
Elbrus,B-mount,3143
and,O,3143
Mount,O,3143
Whitney,B-mount,3143
are,O,3143
popular,O,3143
destinations.,O,3143
The,O,3144
peaks,O,3144
of,O,3144
The,O,3144
Andes,B-mount,3144
are,O,3144
covered,O,3144
in,O,3144
snow.,O,3144
The,O,3145
peaks,O,3145
of,O,3145
K2,B-mount,3145
are,O,3145
covered,O,3145
in,O,3145
snow.,O,3145
Mount,O,3146
Elbrus,B-mount,3146
is,O,3146
known,O,3146
for,O,3146
its,O,3146
beauty.,O,3146
K2,B-mount,3147
and,O,3147
Mount,O,3147
McKinley,B-mount,3147
are,O,3147
popular,O,3147
destinations.,O,3147
Mont,B-mount,3148
Blanc,I-mount,3148
is,O,3148
known,O,3148
for,O,3148
its,O,3148
beauty.,O,3148
The,O,3149
peaks,O,3149
of,O,3149
Mount,O,3149
Whitney,B-mount,3149
are,O,3149
covered,O,3149
in,O,3149
snow.,O,3149
People,O,3150
often,O,3150
climb,O,3150
Mount,O,3150
Olympus,B-mount,3150
during,O,3150
the,O,3150
summer.,O,3150
The,O,3151
sun,O,3151
sets,O,3151
behind,O,3151
the,O,3151
hills,O,3151
every,O,3151
evening.,O,3151
The,O,3152
view,O,3152
from,O,3152
here,O,3152
is,O,3152
breathtaking.,O,3152
People,O,3153
often,O,3153
climb,O,3153
The,O,3153
Andes,B-mount,3153
during,O,3153
the,O,3153
summer.,O,3153
Mount,O,3154
Aconcagua,B-mount,3154
is,O,3154
known,O,3154
for,O,3154
its,O,3154
beauty.,O,3154
People,O,3155
often,O,3155
climb,O,3155
Mount,O,3155
Olympus,B-mount,3155
during,O,3155
the,O,3155
summer.,O,3155
K2,B-mount,3156
is,O,3156
known,O,3156
for,O,3156
its,O,3156
beauty.,O,3156
Mount,O,3157
Olympus,B-mount,3157
and,O,3157
K2,B-mount,3157
are,O,3157
popular,O,3157
destinations.,O,3157
People,O,3158
often,O,3158
climb,O,3158
Mount,O,3158
Everest,B-mount,3158
during,O,3158
the,O,3158
summer.,O,3158
We,O,3159
went,O,3159
stargazing,O,3159
last,O,3159
night.,O,3159
The,O,3160
sun,O,3160
sets,O,3160
behind,O,3160
the,O,3160
hills,O,3160
every,O,3160
evening.,O,3160
The,O,3161
Rockies,B-mount,3161
and,O,3161
Mount,O,3161
Aconcagua,B-mount,3161
are,O,3161
popular,O,3161
destinations.,O,3161
The,O,3162
peaks,O,3162
of,O,3162
Mount,O,3162
Kosciuszko,B-mount,3162
are,O,3162
covered,O,3162
in,O,3162
snow.,O,3162
The,O,3163
Andes,B-mount,3163
is,O,3163
known,O,3163
for,O,3163
its,O,3163
beauty.,O,3163
The,O,3164
weather,O,3164
is,O,3164
beautiful,O,3164
today.,O,3164
The,O,3165
weather,O,3165
is,O,3165
beautiful,O,3165
today.,O,3165
I,O,3166
have,O,3166
visited,O,3166
Mount,O,3166
Fuji,B-mount,3166
recently.,O,3166
The,O,3167
peaks,O,3167
of,O,3167
The,O,3167
Alps,B-mount,3167
are,O,3167
covered,O,3167
in,O,3167
snow.,O,3167
I,O,3168
have,O,3168
visited,O,3168
Mont,B-mount,3168
Blanc,I-mount,3168
recently.,O,3168
He,O,3169
packed,O,3169
his,O,3169
bag,O,3169
and,O,3169
set,O,3169
off,O,3169
on,O,3169
an,O,3169
adventure.,O,3169
Mount,O,3170
Kilimanjaro,B-mount,3170
is,O,3170
known,O,3170
for,O,3170
its,O,3170
beauty.,O,3170
She,O,3171
enjoys,O,3171
camping,O,3171
in,O,3171
remote,O,3171
areas.,O,3171
Mount,O,3172
Aconcagua,B-mount,3172
is,O,3172
known,O,3172
for,O,3172
its,O,3172
beauty.,O,3172
People,O,3173
often,O,3173
climb,O,3173
The,O,3173
Himalayas,B-mount,3173
during,O,3173
the,O,3173
summer.,O,3173
I,O,3174
have,O,3174
visited,O,3174
Mount,O,3174
Whitney,B-mount,3174
recently.,O,3174
The,O,3175
Himalayas,B-mount,3175
is,O,3175
known,O,3175
for,O,3175
its,O,3175
beauty.,O,3175
The,O,3176
sun,O,3176
sets,O,3176
behind,O,3176
the,O,3176
hills,O,3176
every,O,3176
evening.,O,3176
The,O,3177
peaks,O,3177
of,O,3177
Denali,B-mount,3177
are,O,3177
covered,O,3177
in,O,3177
snow.,O,3177
The,O,3178
sun,O,3178
sets,O,3178
behind,O,3178
the,O,3178
hills,O,3178
every,O,3178
evening.,O,3178
People,O,3179
often,O,3179
climb,O,3179
Mont,B-mount,3179
Blanc,I-mount,3179
during,O,3179
the,O,3179
summer.,O,3179
Matterhorn,B-mount,3180
is,O,3180
known,O,3180
for,O,3180
its,O,3180
beauty.,O,3180
The,O,3181
Rockies,B-mount,3181
is,O,3181
known,O,3181
for,O,3181
its,O,3181
beauty.,O,3181
People,O,3182
often,O,3182
climb,O,3182
Mont,B-mount,3182
Blanc,I-mount,3182
during,O,3182
the,O,3182
summer.,O,3182
The,O,3183
view,O,3183
from,O,3183
here,O,3183
is,O,3183
breathtaking.,O,3183
Mont,B-mount,3184
Blanc,I-mount,3184
and,O,3184
Mount,O,3184
Aconcagua,B-mount,3184
are,O,3184
popular,O,3184
destinations.,O,3184
Mount,O,3185
Olympus,B-mount,3185
and,O,3185
Mount,O,3185
Olympus,B-mount,3185
are,O,3185
popular,O,3185
destinations.,O,3185
The,O,3186
view,O,3186
from,O,3186
here,O,3186
is,O,3186
breathtaking.,O,3186
The,O,3187
Andes,B-mount,3187
is,O,3187
known,O,3187
for,O,3187
its,O,3187
beauty.,O,3187
People,O,3188
often,O,3188
climb,O,3188
Denali,B-mount,3188
during,O,3188
the,O,3188
summer.,O,3188
The,O,3189
forest,O,3189
is,O,3189
dense,O,3189
and,O,3189
full,O,3189
of,O,3189
life.,O,3189
He,O,3190
packed,O,3190
his,O,3190
bag,O,3190
and,O,3190
set,O,3190
off,O,3190
on,O,3190
an,O,3190
adventure.,O,3190
He,O,3191
packed,O,3191
his,O,3191
bag,O,3191
and,O,3191
set,O,3191
off,O,3191
on,O,3191
an,O,3191
adventure.,O,3191
She,O,3192
enjoys,O,3192
camping,O,3192
in,O,3192
remote,O,3192
areas.,O,3192
The,O,3193
view,O,3193
from,O,3193
here,O,3193
is,O,3193
breathtaking.,O,3193
Mount,O,3194
Elbrus,B-mount,3194
is,O,3194
known,O,3194
for,O,3194
its,O,3194
beauty.,O,3194
He,O,3195
packed,O,3195
his,O,3195
bag,O,3195
and,O,3195
set,O,3195
off,O,3195
on,O,3195
an,O,3195
adventure.,O,3195
I,O,3196
have,O,3196
visited,O,3196
Mount,O,3196
Kilimanjaro,B-mount,3196
recently.,O,3196
The,O,3197
peaks,O,3197
of,O,3197
Annapurna,B-mount,3197
are,O,3197
covered,O,3197
in,O,3197
snow.,O,3197
We,O,3198
went,O,3198
stargazing,O,3198
last,O,3198
night.,O,3198
The,O,3199
forest,O,3199
is,O,3199
dense,O,3199
and,O,3199
full,O,3199
of,O,3199
life.,O,3199
The,O,3200
weather,O,3200
is,O,3200
beautiful,O,3200
today.,O,3200
I,O,3201
have,O,3201
visited,O,3201
Matterhorn,B-mount,3201
recently.,O,3201
He,O,3202
packed,O,3202
his,O,3202
bag,O,3202
and,O,3202
set,O,3202
off,O,3202
on,O,3202
an,O,3202
adventure.,O,3202
The,O,3203
river,O,3203
flows,O,3203
through,O,3203
the,O,3203
valley.,O,3203
I,O,3204
have,O,3204
visited,O,3204
Annapurna,B-mount,3204
recently.,O,3204
We,O,3205
went,O,3205
stargazing,O,3205
last,O,3205
night.,O,3205
The,O,3206
river,O,3206
flows,O,3206
through,O,3206
the,O,3206
valley.,O,3206
He,O,3207
packed,O,3207
his,O,3207
bag,O,3207
and,O,3207
set,O,3207
off,O,3207
on,O,3207
an,O,3207
adventure.,O,3207
He,O,3208
packed,O,3208
his,O,3208
bag,O,3208
and,O,3208
set,O,3208
off,O,3208
on,O,3208
an,O,3208
adventure.,O,3208
People,O,3209
often,O,3209
climb,O,3209
K2,B-mount,3209
during,O,3209
the,O,3209
summer.,O,3209
People,O,3210
often,O,3210
climb,O,3210
The,O,3210
Andes,B-mount,3210
during,O,3210
the,O,3210
summer.,O,3210
The,O,3211
forest,O,3211
is,O,3211
dense,O,3211
and,O,3211
full,O,3211
of,O,3211
life.,O,3211
The,O,3212
peaks,O,3212
of,O,3212
Mount,O,3212
Kosciuszko,B-mount,3212
are,O,3212
covered,O,3212
in,O,3212
snow.,O,3212
I,O,3213
have,O,3213
visited,O,3213
Mount,O,3213
McKinley,B-mount,3213
recently.,O,3213
The,O,3214
sun,O,3214
sets,O,3214
behind,O,3214
the,O,3214
hills,O,3214
every,O,3214
evening.,O,3214
The,O,3215
peaks,O,3215
of,O,3215
Mount,O,3215
Fuji,B-mount,3215
are,O,3215
covered,O,3215
in,O,3215
snow.,O,3215
The,O,3216
Himalayas,B-mount,3216
and,O,3216
Denali,B-mount,3216
are,O,3216
popular,O,3216
destinations.,O,3216
The,O,3217
Rockies,B-mount,3217
is,O,3217
known,O,3217
for,O,3217
its,O,3217
beauty.,O,3217
I,O,3218
love,O,3218
hiking,O,3218
in,O,3218
the,O,3218
countryside.,O,3218
People,O,3219
often,O,3219
climb,O,3219
The,O,3219
Rockies,B-mount,3219
during,O,3219
the,O,3219
summer.,O,3219
Mount,O,3220
Everest,B-mount,3220
and,O,3220
Mount,O,3220
Kosciuszko,B-mount,3220
are,O,3220
popular,O,3220
destinations.,O,3220
Matterhorn,B-mount,3221
is,O,3221
known,O,3221
for,O,3221
its,O,3221
beauty.,O,3221
The,O,3222
view,O,3222
from,O,3222
here,O,3222
is,O,3222
breathtaking.,O,3222
The,O,3223
peaks,O,3223
of,O,3223
Mont,B-mount,3223
Blanc,I-mount,3223
are,O,3223
covered,O,3223
in,O,3223
snow.,O,3223
She,O,3224
enjoys,O,3224
camping,O,3224
in,O,3224
remote,O,3224
areas.,O,3224
Mount,O,3225
Kilimanjaro,B-mount,3225
is,O,3225
known,O,3225
for,O,3225
its,O,3225
beauty.,O,3225
I,O,3226
have,O,3226
visited,O,3226
Annapurna,B-mount,3226
recently.,O,3226
She,O,3227
enjoys,O,3227
camping,O,3227
in,O,3227
remote,O,3227
areas.,O,3227
She,O,3228
enjoys,O,3228
camping,O,3228
in,O,3228
remote,O,3228
areas.,O,3228
I,O,3229
have,O,3229
visited,O,3229
The,O,3229
Rockies,B-mount,3229
recently.,O,3229
Mount,O,3230
Whitney,B-mount,3230
is,O,3230
known,O,3230
for,O,3230
its,O,3230
beauty.,O,3230
She,O,3231
enjoys,O,3231
camping,O,3231
in,O,3231
remote,O,3231
areas.,O,3231
Mount,O,3232
Everest,B-mount,3232
is,O,3232
known,O,3232
for,O,3232
its,O,3232
beauty.,O,3232
The,O,3233
peaks,O,3233
of,O,3233
K2,B-mount,3233
are,O,3233
covered,O,3233
in,O,3233
snow.,O,3233
The,O,3234
Himalayas,B-mount,3234
is,O,3234
known,O,3234
for,O,3234
its,O,3234
beauty.,O,3234
People,O,3235
often,O,3235
climb,O,3235
The,O,3235
Alps,B-mount,3235
during,O,3235
the,O,3235
summer.,O,3235
Mount,O,3236
Aconcagua,B-mount,3236
is,O,3236
known,O,3236
for,O,3236
its,O,3236
beauty.,O,3236
The,O,3237
forest,O,3237
is,O,3237
dense,O,3237
and,O,3237
full,O,3237
of,O,3237
life.,O,3237
Mount,O,3238
Fuji,B-mount,3238
is,O,3238
known,O,3238
for,O,3238
its,O,3238
beauty.,O,3238
I,O,3239
love,O,3239
hiking,O,3239
in,O,3239
the,O,3239
countryside.,O,3239
The,O,3240
weather,O,3240
is,O,3240
beautiful,O,3240
today.,O,3240
The,O,3241
weather,O,3241
is,O,3241
beautiful,O,3241
today.,O,3241
This,O,3242
area,O,3242
is,O,3242
famous,O,3242
for,O,3242
its,O,3242
wildlife.,O,3242
I,O,3243
have,O,3243
visited,O,3243
Mount,O,3243
Elbrus,B-mount,3243
recently.,O,3243
I,O,3244
love,O,3244
hiking,O,3244
in,O,3244
the,O,3244
countryside.,O,3244
People,O,3245
often,O,3245
climb,O,3245
Matterhorn,B-mount,3245
during,O,3245
the,O,3245
summer.,O,3245
The,O,3246
view,O,3246
from,O,3246
here,O,3246
is,O,3246
breathtaking.,O,3246
People,O,3247
often,O,3247
climb,O,3247
Mount,O,3247
Logan,B-mount,3247
during,O,3247
the,O,3247
summer.,O,3247
Matterhorn,B-mount,3248
is,O,3248
known,O,3248
for,O,3248
its,O,3248
beauty.,O,3248
I,O,3249
have,O,3249
visited,O,3249
Mount,O,3249
Whitney,B-mount,3249
recently.,O,3249
This,O,3250
area,O,3250
is,O,3250
famous,O,3250
for,O,3250
its,O,3250
wildlife.,O,3250
The,O,3251
peaks,O,3251
of,O,3251
Mount,O,3251
Elbrus,B-mount,3251
are,O,3251
covered,O,3251
in,O,3251
snow.,O,3251
She,O,3252
enjoys,O,3252
camping,O,3252
in,O,3252
remote,O,3252
areas.,O,3252
People,O,3253
often,O,3253
climb,O,3253
Mount,O,3253
Logan,B-mount,3253
during,O,3253
the,O,3253
summer.,O,3253
The,O,3254
peaks,O,3254
of,O,3254
Mount,O,3254
Whitney,B-mount,3254
are,O,3254
covered,O,3254
in,O,3254
snow.,O,3254
This,O,3255
area,O,3255
is,O,3255
famous,O,3255
for,O,3255
its,O,3255
wildlife.,O,3255
The,O,3256
forest,O,3256
is,O,3256
dense,O,3256
and,O,3256
full,O,3256
of,O,3256
life.,O,3256
The,O,3257
peaks,O,3257
of,O,3257
Mount,O,3257
Olympus,B-mount,3257
are,O,3257
covered,O,3257
in,O,3257
snow.,O,3257
Mount,O,3258
Elbrus,B-mount,3258
is,O,3258
known,O,3258
for,O,3258
its,O,3258
beauty.,O,3258
The,O,3259
peaks,O,3259
of,O,3259
Mount,O,3259
McKinley,B-mount,3259
are,O,3259
covered,O,3259
in,O,3259
snow.,O,3259
The,O,3260
peaks,O,3260
of,O,3260
Mount,O,3260
Kosciuszko,B-mount,3260
are,O,3260
covered,O,3260
in,O,3260
snow.,O,3260
I,O,3261
have,O,3261
visited,O,3261
The,O,3261
Himalayas,B-mount,3261
recently.,O,3261
I,O,3262
have,O,3262
visited,O,3262
Annapurna,B-mount,3262
recently.,O,3262
I,O,3263
have,O,3263
visited,O,3263
Matterhorn,B-mount,3263
recently.,O,3263
I,O,3264
have,O,3264
visited,O,3264
Mount,O,3264
Fuji,B-mount,3264
recently.,O,3264
People,O,3265
often,O,3265
climb,O,3265
Mount,O,3265
Elbrus,B-mount,3265
during,O,3265
the,O,3265
summer.,O,3265
People,O,3266
often,O,3266
climb,O,3266
Annapurna,B-mount,3266
during,O,3266
the,O,3266
summer.,O,3266
The,O,3267
Alps,B-mount,3267
and,O,3267
Mount,O,3267
Fuji,B-mount,3267
are,O,3267
popular,O,3267
destinations.,O,3267
The,O,3268
river,O,3268
flows,O,3268
through,O,3268
the,O,3268
valley.,O,3268
I,O,3269
have,O,3269
visited,O,3269
Mount,O,3269
Fuji,B-mount,3269
recently.,O,3269
Mount,O,3270
Aconcagua,B-mount,3270
is,O,3270
known,O,3270
for,O,3270
its,O,3270
beauty.,O,3270
Matterhorn,B-mount,3271
is,O,3271
known,O,3271
for,O,3271
its,O,3271
beauty.,O,3271
Mont,B-mount,3272
Blanc,I-mount,3272
and,O,3272
Denali,B-mount,3272
are,O,3272
popular,O,3272
destinations.,O,3272
The,O,3273
river,O,3273
flows,O,3273
through,O,3273
the,O,3273
valley.,O,3273
Mont,B-mount,3274
Blanc,I-mount,3274
is,O,3274
known,O,3274
for,O,3274
its,O,3274
beauty.,O,3274
People,O,3275
often,O,3275
climb,O,3275
Mont,B-mount,3275
Blanc,I-mount,3275
during,O,3275
the,O,3275
summer.,O,3275
People,O,3276
often,O,3276
climb,O,3276
Mont,B-mount,3276
Blanc,I-mount,3276
during,O,3276
the,O,3276
summer.,O,3276
He,O,3277
packed,O,3277
his,O,3277
bag,O,3277
and,O,3277
set,O,3277
off,O,3277
on,O,3277
an,O,3277
adventure.,O,3277
The,O,3278
Alps,B-mount,3278
and,O,3278
K2,B-mount,3278
are,O,3278
popular,O,3278
destinations.,O,3278
The,O,3279
Alps,B-mount,3279
and,O,3279
The,O,3279
Alps,B-mount,3279
are,O,3279
popular,O,3279
destinations.,O,3279
The,O,3280
weather,O,3280
is,O,3280
beautiful,O,3280
today.,O,3280
I,O,3281
have,O,3281
visited,O,3281
Mont,B-mount,3281
Blanc,I-mount,3281
recently.,O,3281
The,O,3282
Andes,B-mount,3282
is,O,3282
known,O,3282
for,O,3282
its,O,3282
beauty.,O,3282
The,O,3283
Andes,B-mount,3283
is,O,3283
known,O,3283
for,O,3283
its,O,3283
beauty.,O,3283
Mount,O,3284
Kosciuszko,B-mount,3284
is,O,3284
known,O,3284
for,O,3284
its,O,3284
beauty.,O,3284
People,O,3285
often,O,3285
climb,O,3285
The,O,3285
Alps,B-mount,3285
during,O,3285
the,O,3285
summer.,O,3285
People,O,3286
often,O,3286
climb,O,3286
The,O,3286
Rockies,B-mount,3286
during,O,3286
the,O,3286
summer.,O,3286
Mount,O,3287
Kilimanjaro,B-mount,3287
is,O,3287
known,O,3287
for,O,3287
its,O,3287
beauty.,O,3287
The,O,3288
peaks,O,3288
of,O,3288
Mount,O,3288
Whitney,B-mount,3288
are,O,3288
covered,O,3288
in,O,3288
snow.,O,3288
Mount,O,3289
Aconcagua,B-mount,3289
and,O,3289
Annapurna,B-mount,3289
are,O,3289
popular,O,3289
destinations.,O,3289
We,O,3290
went,O,3290
stargazing,O,3290
last,O,3290
night.,O,3290
She,O,3291
enjoys,O,3291
camping,O,3291
in,O,3291
remote,O,3291
areas.,O,3291
We,O,3292
went,O,3292
stargazing,O,3292
last,O,3292
night.,O,3292
The,O,3293
peaks,O,3293
of,O,3293
K2,B-mount,3293
are,O,3293
covered,O,3293
in,O,3293
snow.,O,3293
People,O,3294
often,O,3294
climb,O,3294
The,O,3294
Himalayas,B-mount,3294
during,O,3294
the,O,3294
summer.,O,3294
I,O,3295
love,O,3295
hiking,O,3295
in,O,3295
the,O,3295
countryside.,O,3295
The,O,3296
peaks,O,3296
of,O,3296
The,O,3296
Himalayas,B-mount,3296
are,O,3296
covered,O,3296
in,O,3296
snow.,O,3296
The,O,3297
Rockies,B-mount,3297
is,O,3297
known,O,3297
for,O,3297
its,O,3297
beauty.,O,3297
The,O,3298
Andes,B-mount,3298
is,O,3298
known,O,3298
for,O,3298
its,O,3298
beauty.,O,3298
Annapurna,B-mount,3299
and,O,3299
Mont,B-mount,3299
Blanc,I-mount,3299
are,O,3299
popular,O,3299
destinations.,O,3299
Mount,O,3300
Elbrus,B-mount,3300
is,O,3300
known,O,3300
for,O,3300
its,O,3300
beauty.,O,3300
The,O,3301
peaks,O,3301
of,O,3301
Mount,O,3301
McKinley,B-mount,3301
are,O,3301
covered,O,3301
in,O,3301
snow.,O,3301
I,O,3302
have,O,3302
visited,O,3302
The,O,3302
Alps,B-mount,3302
recently.,O,3302
Mount,O,3303
Olympus,B-mount,3303
is,O,3303
known,O,3303
for,O,3303
its,O,3303
beauty.,O,3303
The,O,3304
sun,O,3304
sets,O,3304
behind,O,3304
the,O,3304
hills,O,3304
every,O,3304
evening.,O,3304
The,O,3305
peaks,O,3305
of,O,3305
Mount,O,3305
Fuji,B-mount,3305
are,O,3305
covered,O,3305
in,O,3305
snow.,O,3305
Mount,O,3306
Logan,B-mount,3306
and,O,3306
The,O,3306
Himalayas,B-mount,3306
are,O,3306
popular,O,3306
destinations.,O,3306
We,O,3307
went,O,3307
stargazing,O,3307
last,O,3307
night.,O,3307
I,O,3308
have,O,3308
visited,O,3308
Mount,O,3308
Whitney,B-mount,3308
recently.,O,3308
The,O,3309
Alps,B-mount,3309
is,O,3309
known,O,3309
for,O,3309
its,O,3309
beauty.,O,3309
The,O,3310
peaks,O,3310
of,O,3310
Mount,O,3310
Whitney,B-mount,3310
are,O,3310
covered,O,3310
in,O,3310
snow.,O,3310
The,O,3311
peaks,O,3311
of,O,3311
Matterhorn,B-mount,3311
are,O,3311
covered,O,3311
in,O,3311
snow.,O,3311
The,O,3312
peaks,O,3312
of,O,3312
The,O,3312
Rockies,B-mount,3312
are,O,3312
covered,O,3312
in,O,3312
snow.,O,3312
Mont,B-mount,3313
Blanc,I-mount,3313
is,O,3313
known,O,3313
for,O,3313
its,O,3313
beauty.,O,3313
We,O,3314
went,O,3314
stargazing,O,3314
last,O,3314
night.,O,3314
People,O,3315
often,O,3315
climb,O,3315
Mount,O,3315
Aconcagua,B-mount,3315
during,O,3315
the,O,3315
summer.,O,3315
Mont,B-mount,3316
Blanc,I-mount,3316
is,O,3316
known,O,3316
for,O,3316
its,O,3316
beauty.,O,3316
Denali,B-mount,3317
and,O,3317
The,O,3317
Rockies,B-mount,3317
are,O,3317
popular,O,3317
destinations.,O,3317
Mount,O,3318
Kosciuszko,B-mount,3318
and,O,3318
Mount,O,3318
Fuji,B-mount,3318
are,O,3318
popular,O,3318
destinations.,O,3318
The,O,3319
Alps,B-mount,3319
and,O,3319
Mount,O,3319
Fuji,B-mount,3319
are,O,3319
popular,O,3319
destinations.,O,3319
The,O,3320
peaks,O,3320
of,O,3320
Annapurna,B-mount,3320
are,O,3320
covered,O,3320
in,O,3320
snow.,O,3320
He,O,3321
packed,O,3321
his,O,3321
bag,O,3321
and,O,3321
set,O,3321
off,O,3321
on,O,3321
an,O,3321
adventure.,O,3321
Mount,O,3322
Fuji,B-mount,3322
and,O,3322
Matterhorn,B-mount,3322
are,O,3322
popular,O,3322
destinations.,O,3322
People,O,3323
often,O,3323
climb,O,3323
Mount,O,3323
Elbrus,B-mount,3323
during,O,3323
the,O,3323
summer.,O,3323
This,O,3324
area,O,3324
is,O,3324
famous,O,3324
for,O,3324
its,O,3324
wildlife.,O,3324
The,O,3325
Alps,B-mount,3325
is,O,3325
known,O,3325
for,O,3325
its,O,3325
beauty.,O,3325
The,O,3326
peaks,O,3326
of,O,3326
The,O,3326
Himalayas,B-mount,3326
are,O,3326
covered,O,3326
in,O,3326
snow.,O,3326
The,O,3327
weather,O,3327
is,O,3327
beautiful,O,3327
today.,O,3327
I,O,3328
love,O,3328
hiking,O,3328
in,O,3328
the,O,3328
countryside.,O,3328
The,O,3329
peaks,O,3329
of,O,3329
Mount,O,3329
Fuji,B-mount,3329
are,O,3329
covered,O,3329
in,O,3329
snow.,O,3329
I,O,3330
have,O,3330
visited,O,3330
Mount,O,3330
Kosciuszko,B-mount,3330
recently.,O,3330
People,O,3331
often,O,3331
climb,O,3331
Mount,O,3331
Whitney,B-mount,3331
during,O,3331
the,O,3331
summer.,O,3331
I,O,3332
love,O,3332
hiking,O,3332
in,O,3332
the,O,3332
countryside.,O,3332
Mount,O,3333
Whitney,B-mount,3333
is,O,3333
known,O,3333
for,O,3333
its,O,3333
beauty.,O,3333
The,O,3334
sun,O,3334
sets,O,3334
behind,O,3334
the,O,3334
hills,O,3334
every,O,3334
evening.,O,3334
People,O,3335
often,O,3335
climb,O,3335
The,O,3335
Rockies,B-mount,3335
during,O,3335
the,O,3335
summer.,O,3335
People,O,3336
often,O,3336
climb,O,3336
Mount,O,3336
Kilimanjaro,B-mount,3336
during,O,3336
the,O,3336
summer.,O,3336
He,O,3337
packed,O,3337
his,O,3337
bag,O,3337
and,O,3337
set,O,3337
off,O,3337
on,O,3337
an,O,3337
adventure.,O,3337
This,O,3338
area,O,3338
is,O,3338
famous,O,3338
for,O,3338
its,O,3338
wildlife.,O,3338
The,O,3339
Alps,B-mount,3339
and,O,3339
The,O,3339
Himalayas,B-mount,3339
are,O,3339
popular,O,3339
destinations.,O,3339
Mont,B-mount,3340
Blanc,I-mount,3340
is,O,3340
known,O,3340
for,O,3340
its,O,3340
beauty.,O,3340
People,O,3341
often,O,3341
climb,O,3341
Annapurna,B-mount,3341
during,O,3341
the,O,3341
summer.,O,3341
The,O,3342
forest,O,3342
is,O,3342
dense,O,3342
and,O,3342
full,O,3342
of,O,3342
life.,O,3342
I,O,3343
love,O,3343
hiking,O,3343
in,O,3343
the,O,3343
countryside.,O,3343
People,O,3344
often,O,3344
climb,O,3344
Mount,O,3344
Kosciuszko,B-mount,3344
during,O,3344
the,O,3344
summer.,O,3344
The,O,3345
sun,O,3345
sets,O,3345
behind,O,3345
the,O,3345
hills,O,3345
every,O,3345
evening.,O,3345
The,O,3346
view,O,3346
from,O,3346
here,O,3346
is,O,3346
breathtaking.,O,3346
The,O,3347
Andes,B-mount,3347
is,O,3347
known,O,3347
for,O,3347
its,O,3347
beauty.,O,3347
People,O,3348
often,O,3348
climb,O,3348
The,O,3348
Rockies,B-mount,3348
during,O,3348
the,O,3348
summer.,O,3348
Mont,B-mount,3349
Blanc,I-mount,3349
is,O,3349
known,O,3349
for,O,3349
its,O,3349
beauty.,O,3349
K2,B-mount,3350
is,O,3350
known,O,3350
for,O,3350
its,O,3350
beauty.,O,3350
The,O,3351
Andes,B-mount,3351
